state,year,week,week_cases,m_accum,f_accum,cases_accum
Chihuahua,2015,48,0,2,0,2
Ciudad de México,2015,48,0,0,0,0
Durango,2015,48,0,0,0,0
Guanajuato,2015,48,0,2,6,8
Guerrero,2015,48,0,0,0,0
Hidalgo,2015,48,0,0,1,1
Jalisco,2015,48,0,3,3,6
México,2015,48,0,0,0,0
Michoacán,2015,48,0,0,0,0
Morelos,2015,48,0,9,2,11
Nayarit,2015,48,0,0,0,0
Nuevo León,2015,48,0,2,3,5
Oaxaca,2015,48,0,0,0,0
Puebla,2015,48,0,0,0,0
Querétaro,2015,48,0,0,0,0
Quintana Roo,2015,48,0,2,3,5
San Luis Potosí,2015,48,0,0,0,0
Sinaloa,2015,48,0,4,19,23
Sonora,2015,48,5,86,78,164
Tabasco,2015,48,0,0,0,0
Tamaulipas,2015,48,0,0,0,0
Tlaxcala,2015,48,0,0,0,0
Veracruz,2015,48,0,0,0,0
Yucatán,2015,48,0,0,0,0
Zacatecas,2015,48,0,0,4,4
Aguascalientes,2015,49,0,0,0,0
Baja California,2015,49,0,6,7,13
Baja California Sur,2015,49,0,1,8,9
Campeche,2015,49,0,0,3,3
Coahuila,2015,49,0,4,2,6
Colima,2015,49,0,0,0,0
Chiapas,2015,49,0,0,2,2
Chihuahua,2015,49,0,4,4,8
Ciudad de México,2015,49,0,1,1,2
Durango,2015,49,0,0,0,0
Guanajuato,2015,49,0,0,3,3
Guerrero,2015,49,0,0,1,1
Hidalgo,2015,49,0,2,3,5
Jalisco,2015,49,0,4,6,10
México,2015,49,0,0,0,0
Michoacán,2015,49,0,1,7,8
Morelos,2015,49,0,13,10,23
Nayarit,2015,49,0,0,0,0
Nuevo León,2015,49,1,11,18,29
Oaxaca,2015,49,0,0,0,0
Puebla,2015,49,0,2,2,4
Querétaro,2015,49,0,0,0,0
Quintana Roo,2015,49,0,3,2,5
San Luis Potosí,2015,49,0,1,4,5
Sinaloa,2015,49,0,6,30,36
Sonora,2015,49,0,21,25,46
Tabasco,2015,49,0,3,2,5
Tamaulipas,2015,49,0,9,11,20
Tlaxcala,2015,49,0,0,0,0
Veracruz,2015,49,0,0,5,5
Yucatán,2015,49,0,6,3,9
Zacatecas,2015,49,0,0,6,6
Aguascalientes,2015,50,0,0,0,0
Baja California,2015,50,1,7,7,14
Baja California Sur,2015,50,0,1,8,9
Campeche,2015,50,0,0,3,3
Coahuila,2015,50,0,4,2,6
Colima,2015,50,0,0,0,0
Chiapas,2015,50,0,0,2,2
Chihuahua,2015,50,1,4,5,9
Ciudad de México,2015,50,0,1,1,2
Durango,2015,50,0,0,0,0
Guanajuato,2015,50,0,0,3,3
Guerrero,2015,50,0,0,1,1
Hidalgo,2015,50,0,2,3,5
Jalisco,2015,50,1,4,7,11
México,2015,50,0,0,0,0
Michoacán,2015,50,0,1,7,8
Morelos,2015,50,0,13,10,23
Nayarit,2015,50,0,0,0,0
Nuevo León,2015,50,0,11,18,29
Oaxaca,2015,50,0,0,0,0
Puebla,2015,50,0,2,2,4
Querétaro,2015,50,0,0,0,0
Quintana Roo,2015,50,0,3,2,5
San Luis Potosí,2015,50,0,1,4,5
Sinaloa,2015,50,0,6,30,36
Sonora,2015,50,0,21,25,46
Tabasco,2015,50,0,3,2,5
Tamaulipas,2015,50,0,9,11,20
Tlaxcala,2015,50,0,0,0,0
Veracruz,2015,50,0,0,5,5
Yucatán,2015,50,0,6,3,9
Zacatecas,2015,50,0,0,6,6
Aguascalientes,2015,51,0,0,0,0
Baja California,2015,51,0,7,7,14
Baja California Sur,2015,51,0,1,8,9
Campeche,2015,51,0,0,3,3
Coahuila,2015,51,0,4,2,6
Colima,2015,51,0,0,0,0
Chiapas,2015,51,0,0,2,2
Chihuahua,2015,51,0,4,5,9
Ciudad de México,2015,51,0,1,1,2
Durango,2015,51,0,0,0,0
Guanajuato,2015,51,0,0,3,3
Guerrero,2015,51,0,0,1,1
Hidalgo,2015,51,0,2,3,5
Jalisco,2015,51,0,4,7,11
México,2015,51,0,0,0,0
Michoacán,2015,51,0,1,7,8
Morelos,2015,51,0,13,10,23
Nayarit,2015,51,0,0,0,0
Nuevo León,2015,51,0,11,18,29
Oaxaca,2015,51,0,0,0,0
Puebla,2015,51,0,2,2,4
Querétaro,2015,51,0,0,0,0
Quintana Roo,2015,51,0,3,2,5
San Luis Potosí,2015,51,0,1,4,5
Sinaloa,2015,51,0,6,30,36
Sonora,2015,51,0,21,25,46
Tabasco,2015,51,0,3,2,5
Tamaulipas,2015,51,0,9,11,20
Tlaxcala,2015,51,0,0,0,0
Veracruz,2015,51,0,0,5,5
Yucatán,2015,51,0,6,3,9
Zacatecas,2015,51,0,0,6,6
Aguascalientes,2015,52,0,0,0,0
Baja California,2015,52,0,7,7,14
Baja California Sur,2015,52,0,1,8,9
Campeche,2015,52,0,0,3,3
Coahuila,2015,52,0,4,2,6
Colima,2015,52,0,0,0,0
Chiapas,2015,52,0,0,2,2
Chihuahua,2015,52,0,4,5,9
Ciudad de México,2015,52,0,1,1,2
Durango,2015,52,0,0,0,0
Guanajuato,2015,52,0,0,3,3
Guerrero,2015,52,0,0,1,1
Hidalgo,2015,52,0,2,3,5
Jalisco,2015,52,0,4,7,11
México,2015,52,0,0,0,0
Michoacán,2015,52,0,1,7,8
Morelos,2015,52,0,13,10,23
Nayarit,2015,52,0,0,0,0
Nuevo León,2015,52,0,11,18,29
Oaxaca,2015,52,0,0,0,0
Puebla,2015,52,0,2,2,4
Querétaro,2015,52,0,0,0,0
Quintana Roo,2015,52,0,3,2,5
San Luis Potosí,2015,52,0,1,4,5
Sinaloa,2015,52,0,6,30,36
Sonora,2015,52,0,21,25,46
Tabasco,2015,52,0,3,2,5
Tamaulipas,2015,52,0,9,11,20
Tlaxcala,2015,52,0,0,0,0
Veracruz,2015,52,0,0,5,5
Yucatán,2015,52,0,6,3,9
Zacatecas,2015,52,0,0,6,6
