state,year,week,week_cases,m_accum,f_accum,cases_accum
Puebla,2015,6,0,0,0,0
Querétaro,2015,6,0,0,0,0
Quintana Roo,2015,6,0,0,0,0
San Luis Potosí,2015,6,0,0,0,0
Sinaloa,2015,6,0,0,0,0
Sonora,2015,6,0,4,3,7
Tabasco,2015,6,0,0,0,0
Tamaulipas,2015,6,0,0,0,0
Tlaxcala,2015,6,0,0,0,0
Veracruz,2015,6,0,0,0,0
Yucatán,2015,6,0,0,0,0
Zacatecas,2015,6,0,0,0,0
Aguascalientes,2015,7,0,0,0,0
Baja California,2015,7,0,0,0,0
Baja California Sur,2015,7,0,0,0,0
Campeche,2015,7,0,0,0,0
Coahuila,2015,7,0,0,0,0
Colima,2015,7,0,0,0,0
Chiapas,2015,7,0,0,0,0
Chihuahua,2015,7,0,0,0,0
Ciudad de México,2015,7,0,0,0,0
Durango,2015,7,0,0,0,0
Guanajuato,2015,7,0,0,0,0
Guerrero,2015,7,0,0,0,0
Hidalgo,2015,7,0,0,0,0
Jalisco,2015,7,0,0,0,0
México,2015,7,0,0,0,0
Michoacán,2015,7,0,0,0,0
Morelos,2015,7,0,0,0,0
Nayarit,2015,7,0,0,0,0
Nuevo León,2015,7,0,0,1,1
Oaxaca,2015,7,0,0,0,0
Puebla,2015,7,0,0,0,0
Querétaro,2015,7,0,0,0,0
Quintana Roo,2015,7,0,0,0,0
San Luis Potosí,2015,7,0,0,0,0
Sinaloa,2015,7,0,0,0,0
Sonora,2015,7,1,4,4,8
Tabasco,2015,7,0,0,0,0
Tamaulipas,2015,7,0,0,0,0
Tlaxcala,2015,7,0,0,0,0
Veracruz,2015,7,0,0,0,0
Yucatán,2015,7,0,0,0,0
Zacatecas,2015,7,0,0,0,0
Aguascalientes,2015,8,0,0,0,0
Baja California,2015,8,0,0,0,0
Baja California Sur,2015,8,0,0,0,0
Campeche,2015,8,0,0,0,0
Coahuila,2015,8,1,1,0,1
Colima,2015,8,0,0,0,0
Chiapas,2015,8,0,0,0,0
Chihuahua,2015,8,0,0,0,0
Ciudad de México,2015,8,0,0,0,0
Durango,2015,8,0,0,0,0
Guanajuato,2015,8,1,0,1,1
Guerrero,2015,8,0,0,0,0
Hidalgo,2015,8,0,0,0,0
Jalisco,2015,8,0,0,0,0
México,2015,8,0,0,0,0
Michoacán,2015,8,0,0,0,0
Morelos,2015,8,0,0,0,0
Nayarit,2015,8,0,0,0,0
Nuevo León,2015,8,0,0,1,1
Oaxaca,2015,8,0,0,0,0
Puebla,2015,8,0,0,0,0
Querétaro,2015,8,0,0,0,0
Quintana Roo,2015,8,0,0,0,0
San Luis Potosí,2015,8,0,0,0,0
Sinaloa,2015,8,0,0,0,0
Sonora,2015,8,2,5,5,10
Tabasco,2015,8,0,0,0,0
Tamaulipas,2015,8,0,0,0,0
Tlaxcala,2015,8,0,0,0,0
Veracruz,2015,8,0,0,0,0
Yucatán,2015,8,0,0,0,0
Zacatecas,2015,8,0,0,0,0
Aguascalientes,2015,9,0,0,0,0
Baja California,2015,9,0,0,0,0
Baja California Sur,2015,9,0,0,0,0
Campeche,2015,9,0,0,0,0
Coahuila,2015,9,0,1,0,1
Colima,2015,9,0,0,0,0
Chiapas,2015,9,0,0,0,0
Chihuahua,2015,9,0,0,0,0
Ciudad de México,2015,9,0,0,0,0
Durango,2015,9,0,0,0,0
Guanajuato,2015,9,0,0,1,1
Guerrero,2015,9,0,0,0,0
Hidalgo,2015,9,0,0,0,0
Jalisco,2015,9,0,0,0,0
México,2015,9,0,0,0,0
Michoacán,2015,9,0,0,0,0
Morelos,2015,9,0,0,0,0
Nayarit,2015,9,0,0,0,0
Nuevo León,2015,9,0,0,1,1
Oaxaca,2015,9,0,0,0,0
Puebla,2015,9,0,0,0,0
Querétaro,2015,9,0,0,0,0
Quintana Roo,2015,9,0,0,0,0
San Luis Potosí,2015,9,0,0,0,0
Sinaloa,2015,9,1,0,1,1
Sonora,2015,9,1,6,5,11
Tabasco,2015,9,0,0,0,0
Tamaulipas,2015,9,0,0,0,0
Tlaxcala,2015,9,0,0,0,0
Veracruz,2015,9,0,0,0,0
Yucatán,2015,9,0,0,0,0
Zacatecas,2015,9,0,0,0,0
Aguascalientes,2015,10,0,0,0,0
Baja California,2015,10,3,0,3,3
Baja California Sur,2015,10,0,0,0,0
Campeche,2015,10,0,0,0,0
Coahuila,2015,10,0,1,0,1
Colima,2015,10,0,0,0,0
Chiapas,2015,10,0,0,0,0
Chihuahua,2015,10,0,0,0,0
Ciudad de México,2015,10,0,0,0,0
Durango,2015,10,0,0,0,0
Guanajuato,2015,10,1,0,2,2
Guerrero,2015,10,0,0,0,0
Hidalgo,2015,10,0,0,0,0
Jalisco,2015,10,0,0,0,0
México,2015,10,0,0,0,0
Michoacán,2015,10,0,0,0,0
Morelos,2015,10,0,0,0,0
Nayarit,2015,10,0,0,0,0
Nuevo León,2015,10,0,0,1,1
Oaxaca,2015,10,0,0,0,0
Puebla,2015,10,0,0,0,0
Querétaro,2015,10,0,0,0,0
Quintana Roo,2015,10,0,0,0,0
San Luis Potosí,2015,10,0,0,0,0
Sinaloa,2015,10,0,0,1,1
Sonora,2015,10,1,6,6,12
Tabasco,2015,10,0,0,0,0
Tamaulipas,2015,10,0,0,0,0
Tlaxcala,2015,10,0,0,0,0
Veracruz,2015,10,0,0,0,0
Yucatán,2015,10,0,0,0,0
Zacatecas,2015,10,0,0,0,0
Aguascalientes,2015,11,0,0,0,0
Baja California,2015,11,0,0,3,3
Baja California Sur,2015,11,0,0,0,0
Campeche,2015,11,0,0,0,0
Coahuila,2015,11,1,1,1,2
Colima,2015,11,0,0,0,0
Chiapas,2015,11,0,0,0,0
Chihuahua,2015,11,0,0,0,0
Ciudad de México,2015,11,0,0,0,0
Durango,2015,11,0,0,0,0
Guanajuato,2015,11,0,0,2,2
Guerrero,2015,11,0,0,0,0
Hidalgo,2015,11,0,0,0,0
Jalisco,2015,11,0,0,0,0
México,2015,11,0,0,0,0
Michoacán,2015,11,0,0,0,0
Morelos,2015,11,0,0,0,0
Nayarit,2015,11,0,0,0,0
Nuevo León,2015,11,0,0,1,1
Oaxaca,2015,11,0,0,0,0
Puebla,2015,11,0,0,0,0
Querétaro,2015,11,0,0,0,0
Quintana Roo,2015,11,0,0,0,0
San Luis Potosí,2015,11,0,0,0,0
Sinaloa,2015,11,0,0,1,1
Sonora,2015,11,3,7,9,16
Tabasco,2015,11,0,0,0,0
Tamaulipas,2015,11,0,0,0,0
Tlaxcala,2015,11,0,0,0,0
Veracruz,2015,11,0,0,0,0
Yucatán,2015,11,0,0,0,0
Zacatecas,2015,11,0,0,0,0
Aguascalientes,2015,12,0,0,0,0
Baja California,2015,12,0,0,3,3
Baja California Sur,2015,12,0,0,0,0
Campeche,2015,12,0,0,0,0
Coahuila,2015,12,0,1,1,2
Colima,2015,12,0,0,0,0
Chiapas,2015,12,0,0,0,0
Chihuahua,2015,12,0,0,0,0
Ciudad de México,2015,12,0,0,0,0
Durango,2015,12,0,0,0,0
Guanajuato,2015,12,0,0,2,2
Guerrero,2015,12,0,0,0,0
Hidalgo,2015,12,0,0,0,0
Jalisco,2015,12,0,0,0,0
México,2015,12,0,0,0,0
Michoacán,2015,12,0,0,0,0
Morelos,2015,12,0,0,0,0
Nayarit,2015,12,0,0,0,0
Nuevo León,2015,12,0,0,1,1
Oaxaca,2015,12,0,0,0,0
Puebla,2015,12,0,0,0,0
Querétaro,2015,12,0,0,0,0
Quintana Roo,2015,12,0,0,0,0
San Luis Potosí,2015,12,0,0,0,0
Sinaloa,2015,12,1,0,2,2
Sonora,2015,12,0,7,9,16
Tabasco,2015,12,0,0,0,0
Tamaulipas,2015,12,0,0,0,0
Tlaxcala,2015,12,0,0,0,0
Veracruz,2015,12,0,0,0,0
Yucatán,2015,12,0,0,0,0
Zacatecas,2015,12,0,0,0,0
Aguascalientes,2015,13,0,0,0,0
Baja California,2015,13,0,0,3,3
Baja California Sur,2015,13,0,0,0,0
Campeche,2015,13,0,0,0,0
Coahuila,2015,13,0,1,1,2
Colima,2015,13,0,0,0,0
Chiapas,2015,13,0,0,0,0
Chihuahua,2015,13,0,0,0,0
Ciudad de México,2015,13,0,0,0,0
Durango,2015,13,0,0,0,0
Guanajuato,2015,13,0,0,2,2
Guerrero,2015,13,0,0,0,0
Hidalgo,2015,13,0,0,0,0
Jalisco,2015,13,0,0,0,0
México,2015,13,0,0,0,0
Michoacán,2015,13,0,0,0,0
Morelos,2015,13,0,0,0,0
Nayarit,2015,13,0,0,0,0
Nuevo León,2015,13,0,0,1,1
Oaxaca,2015,13,0,0,0,0
Puebla,2015,13,0,0,0,0
Querétaro,2015,13,0,0,0,0
Quintana Roo,2015,13,0,0,0,0
San Luis Potosí,2015,13,0,0,0,0
Sinaloa,2015,13,1,0,3,3
Sonora,2015,13,0,7,9,16
Tabasco,2015,13,0,0,0,0
Tamaulipas,2015,13,0,0,0,0
Tlaxcala,2015,13,0,0,0,0
Veracruz,2015,13,0,0,0,0
Yucatán,2015,13,0,0,0,0
Zacatecas,2015,13,0,0,0,0
Aguascalientes,2015,14,0,0,0,0
Baja California,2015,14,0,0,3,3
Baja California Sur,2015,14,0,0,0,0
Campeche,2015,14,0,0,0,0
Coahuila,2015,14,0,1,1,2
Colima,2015,14,2,1,1,2
Chiapas,2015,14,0,0,0,0
Chihuahua,2015,14,0,0,0,0
Ciudad de México,2015,14,0,0,0,0
Durango,2015,14,0,0,0,0
Guanajuato,2015,14,0,0,2,2
Guerrero,2015,14,0,0,0,0
Hidalgo,2015,14,0,0,0,0
Jalisco,2015,14,0,0,0,0
México,2015,14,0,0,0,0
Michoacán,2015,14,0,0,0,0
Morelos,2015,14,0,0,0,0
Nayarit,2015,14,0,0,0,0
Nuevo León,2015,14,0,0,1,1
Oaxaca,2015,14,0,0,0,0
Puebla,2015,14,0,0,0,0
Querétaro,2015,14,0,0,0,0
Quintana Roo,2015,14,0,0,0,0
San Luis Potosí,2015,14,0,0,0,0
Sinaloa,2015,14,0,0,3,3
Sonora,2015,14,0,7,9,16
Tabasco,2015,14,0,0,0,0
Tamaulipas,2015,14,0,0,0,0
Tlaxcala,2015,14,0,0,0,0
Veracruz,2015,14,0,0,0,0
Yucatán,2015,14,0,0,0,0
Zacatecas,2015,14,0,0,0,0
Aguascalientes,2015,16,0,0,0,0
Baja California,2015,16,0,0,3,3
Baja California Sur,2015,16,0,0,0,0
Campeche,2015,16,0,0,0,0
Coahuila,2015,16,1,1,2,3
Colima,2015,16,0,1,1,2
Chiapas,2015,16,0,0,0,0
Chihuahua,2015,16,0,0,0,0
Ciudad de México,2015,16,0,0,0,0
Durango,2015,16,0,0,0,0
Guanajuato,2015,16,0,0,2,2
Guerrero,2015,16,0,0,0,0
Hidalgo,2015,16,0,0,0,0
Jalisco,2015,16,0,0,0,0
México,2015,16,0,0,0,0
Michoacán,2015,16,0,0,0,0
Morelos,2015,16,0,0,0,0
Nayarit,2015,16,0,0,0,0
Nuevo León,2015,16,0,1,2,3
Oaxaca,2015,16,0,0,0,0
Puebla,2015,16,0,0,0,0
Querétaro,2015,16,0,0,0,0
Quintana Roo,2015,16,0,0,0,0
San Luis Potosí,2015,16,0,0,0,0
Sinaloa,2015,16,0,0,4,4
Sonora,2015,16,2,9,10,19
Tabasco,2015,16,0,0,0,0
Tamaulipas,2015,16,0,0,0,0
Tlaxcala,2015,16,0,0,0,0
Veracruz,2015,16,0,0,0,0
Yucatán,2015,16,0,0,0,0
Zacatecas,2015,16,0,0,0,0
Aguascalientes,2015,17,0,0,0,0
Baja California,2015,17,1,0,4,4
Baja California Sur,2015,17,0,0,0,0
Campeche,2015,17,0,0,0,0
Coahuila,2015,17,1,1,3,4
Colima,2015,17,0,1,1,2
Chiapas,2015,17,0,0,0,0
Chihuahua,2015,17,0,0,0,0
Ciudad de México,2015,17,0,0,0,0
Durango,2015,17,0,0,0,0
Guanajuato,2015,17,0,0,2,2
Guerrero,2015,17,0,0,0,0
Hidalgo,2015,17,0,0,0,0
Jalisco,2015,17,0,0,0,0
México,2015,17,0,0,0,0
Michoacán,2015,17,1,0,1,1
Morelos,2015,17,0,0,0,0
Nayarit,2015,17,0,0,0,0
Nuevo León,2015,17,0,1,2,3
Oaxaca,2015,17,0,0,0,0
Puebla,2015,17,0,0,0,0
Querétaro,2015,17,0,0,0,0
Quintana Roo,2015,17,0,0,0,0
San Luis Potosí,2015,17,0,0,0,0
Sinaloa,2015,17,0,0,4,4
Sonora,2015,17,1,9,11,20
Tabasco,2015,17,0,0,0,0
Tamaulipas,2015,17,0,0,0,0
Tlaxcala,2015,17,0,0,0,0
Veracruz,2015,17,0,0,0,0
Yucatán,2015,17,0,0,0,0
Zacatecas,2015,17,0,0,0,0
Aguascalientes,2015,18,0,0,0,0
Baja California,2015,18,2,1,5,6
Baja California Sur,2015,18,0,0,0,0
Campeche,2015,18,0,0,0,0
Coahuila,2015,18,1,1,4,5
Colima,2015,18,0,1,1,2
Chiapas,2015,18,0,0,0,0
Chihuahua,2015,18,0,0,0,0
Ciudad de México,2015,18,0,0,0,0
Durango,2015,18,0,0,0,0
Guanajuato,2015,18,0,0,2,2
Guerrero,2015,18,0,0,0,0
Hidalgo,2015,18,0,0,0,0
Jalisco,2015,18,0,0,0,0
México,2015,18,0,0,0,0
Michoacán,2015,18,0,0,0,0
Morelos,2015,18,0,0,0,0
Nayarit,2015,18,0,0,0,0
Nuevo León,2015,18,0,1,2,3
Oaxaca,2015,18,0,0,0,0
Puebla,2015,18,0,0,0,0
Querétaro,2015,18,0,0,0,0
Quintana Roo,2015,18,0,0,0,0
San Luis Potosí,2015,18,0,0,0,0
Sinaloa,2015,18,0,0,4,4
Sonora,2015,18,1,10,11,21
Tabasco,2015,18,0,0,0,0
Tamaulipas,2015,18,0,0,0,0
Tlaxcala,2015,18,0,0,0,0
Veracruz,2015,18,0,0,0,0
Yucatán,2015,18,0,0,0,0
Zacatecas,2015,18,0,0,0,0
Aguascalientes,2015,19,0,0,0,0
Baja California,2015,19,0,1,5,6
Baja California Sur,2015,19,0,0,0,0
Campeche,2015,19,0,0,0,0
Coahuila,2015,19,0,1,4,5
Colima,2015,19,0,1,1,2
Chiapas,2015,19,0,0,0,0
Chihuahua,2015,19,0,0,0,0
Ciudad de México,2015,19,0,0,0,0
Durango,2015,19,0,0,0,0
Guanajuato,2015,19,0,0,2,2
Guerrero,2015,19,0,0,0,0
Hidalgo,2015,19,0,0,0,0
Jalisco,2015,19,0,0,0,0
México,2015,19,0,0,0,0
Michoacán,2015,19,0,0,0,0
Morelos,2015,19,0,0,0,0
Nayarit,2015,19,0,0,0,0
Nuevo León,2015,19,0,1,5,6
Oaxaca,2015,19,0,0,0,0
Puebla,2015,19,0,0,0,0
Querétaro,2015,19,0,0,0,0
Quintana Roo,2015,19,0,0,0,0
San Luis Potosí,2015,19,0,0,0,0
Sinaloa,2015,19,0,0,4,4
Sonora,2015,19,3,12,12,24
Tabasco,2015,19,0,0,0,0
Tamaulipas,2015,19,0,0,0,0
Tlaxcala,2015,19,0,0,0,0
Veracruz,2015,19,0,0,0,0
Yucatán,2015,19,0,0,0,0
Zacatecas,2015,19,0,0,0,0
Aguascalientes,2015,20,0,0,0,0
Baja California,2015,20,1,2,5,7
Baja California Sur,2015,20,0,0,0,0
Campeche,2015,20,0,0,0,0
Coahuila,2015,20,0,1,4,5
Colima,2015,20,0,1,1,2
Chiapas,2015,20,0,0,0,0
Chihuahua,2015,20,0,0,0,0
Ciudad de México,2015,20,0,0,0,0
Durango,2015,20,0,0,0,0
Guanajuato,2015,20,0,0,2,2
Guerrero,2015,20,0,0,0,0
Hidalgo,2015,20,0,0,0,0
Jalisco,2015,20,0,0,0,0
México,2015,20,0,0,0,0
Michoacán,2015,20,0,0,0,0
Morelos,2015,20,0,0,0,0
Nayarit,2015,20,0,0,0,0
Nuevo León,2015,20,0,1,5,6
Oaxaca,2015,20,0,0,0,0
Puebla,2015,20,0,0,0,0
Querétaro,2015,20,0,0,0,0
Quintana Roo,2015,20,0,0,0,0
San Luis Potosí,2015,20,0,0,0,0
Sinaloa,2015,20,0,0,4,4
Sonora,2015,20,0,12,12,24
Tabasco,2015,20,0,0,0,0
Tamaulipas,2015,20,0,0,0,0
Tlaxcala,2015,20,0,0,0,0
Veracruz,2015,20,0,0,0,0
Yucatán,2015,20,0,0,0,0
Zacatecas,2015,20,0,0,0,0
Aguascalientes,2015,21,0,0,0,0
Baja California,2015,21,0,2,5,7
Baja California Sur,2015,21,1,1,0,1
Campeche,2015,21,0,0,0,0
Coahuila,2015,21,0,1,4,5
Colima,2015,21,0,1,1,2
Chiapas,2015,21,0,0,0,0
Chihuahua,2015,21,0,0,0,0
Ciudad de México,2015,21,0,0,0,0
Durango,2015,21,0,0,0,0
Guanajuato,2015,21,0,0,1,1
Guerrero,2015,21,0,0,0,0
Hidalgo,2015,21,0,0,0,0
Jalisco,2015,21,0,0,0,0
México,2015,21,0,0,0,0
Michoacán,2015,21,0,0,0,0
Morelos,2015,21,0,0,0,0
Nayarit,2015,21,0,0,0,0
Nuevo León,2015,21,0,1,5,6
Oaxaca,2015,21,0,0,0,0
Puebla,2015,21,0,0,0,0
Querétaro,2015,21,0,0,0,0
Quintana Roo,2015,21,0,0,0,0
San Luis Potosí,2015,21,0,0,0,0
Sinaloa,2015,21,0,0,4,4
Sonora,2015,21,3,13,14,27
Tabasco,2015,21,0,0,0,0
Tamaulipas,2015,21,0,0,0,0
Tlaxcala,2015,21,0,0,0,0
Veracruz,2015,21,0,0,0,0
Yucatán,2015,21,0,0,0,0
Zacatecas,2015,21,0,0,0,0
Aguascalientes,2015,22,0,0,0,0
Baja California,2015,22,0,2,5,7
Baja California Sur,2015,22,0,1,0,1
Campeche,2015,22,0,0,0,0
Coahuila,2015,22,1,2,4,6
Colima,2015,22,0,1,1,2
Chiapas,2015,22,0,0,0,0
Chihuahua,2015,22,0,0,0,0
Ciudad de México,2015,22,0,0,0,0
Durango,2015,22,0,0,0,0
Guanajuato,2015,22,0,0,1,1
Guerrero,2015,22,0,0,0,0
Hidalgo,2015,22,0,0,0,0
Jalisco,2015,22,0,0,0,0
México,2015,22,0,0,0,0
Michoacán,2015,22,0,0,0,0
Morelos,2015,22,0,0,0,0
Nayarit,2015,22,0,0,0,0
Nuevo León,2015,22,0,1,5,6
Oaxaca,2015,22,0,0,0,0
Puebla,2015,22,0,0,0,0
Querétaro,2015,22,0,0,0,0
Quintana Roo,2015,22,0,0,0,0
San Luis Potosí,2015,22,0,0,0,0
Sinaloa,2015,22,0,0,4,4
Sonora,2015,22,2,14,15,29
Tabasco,2015,22,0,0,0,0
Tamaulipas,2015,22,0,0,0,0
Tlaxcala,2015,22,0,0,0,0
Veracruz,2015,22,0,0,0,0
Yucatán,2015,22,0,0,0,0
Zacatecas,2015,22,0,0,0,0
Aguascalientes,2015,23,0,0,0,0
Baja California,2015,23,1,3,5,8
Baja California Sur,2015,23,0,1,0,1
Campeche,2015,23,0,0,0,0
Coahuila,2015,23,0,2,4,6
Colima,2015,23,0,1,1,2
Chiapas,2015,23,0,0,0,0
Chihuahua,2015,23,0,1,0,1
Ciudad de México,2015,23,0,0,0,0
Durango,2015,23,0,0,0,0
Guanajuato,2015,23,0,0,1,1
Guerrero,2015,23,0,0,0,0
Hidalgo,2015,23,0,0,0,0
Jalisco,2015,23,0,0,0,0
México,2015,23,0,0,0,0
Michoacán,2015,23,0,0,0,0
Morelos,2015,23,0,0,0,0
Nayarit,2015,23,0,0,0,0
Nuevo León,2015,23,0,1,5,6
Oaxaca,2015,23,0,0,0,0
Puebla,2015,23,0,0,0,0
Querétaro,2015,23,0,0,0,0
Quintana Roo,2015,23,0,0,0,0
San Luis Potosí,2015,23,0,0,0,0
Sinaloa,2015,23,0,0,4,4
Sonora,2015,23,4,16,17,33
Tabasco,2015,23,0,0,0,0
Tamaulipas,2015,23,0,0,0,0
Tlaxcala,2015,23,0,0,0,0
Veracruz,2015,23,0,0,0,0
Yucatán,2015,23,0,0,0,0
Zacatecas,2015,23,0,0,0,0
Aguascalientes,2015,24,0,0,0,0
Baja California,2015,24,2,4,6,10
Baja California Sur,2015,24,0,1,0,1
Campeche,2015,24,0,0,0,0
Coahuila,2015,24,1,2,5,7
Colima,2015,24,0,1,1,2
Chiapas,2015,24,0,0,0,0
Chihuahua,2015,24,0,1,0,1
Ciudad de México,2015,24,0,0,0,0
Durango,2015,24,0,0,0,0
Guanajuato,2015,24,0,0,1,1
Guerrero,2015,24,0,0,0,0
Hidalgo,2015,24,0,0,0,0
Jalisco,2015,24,0,0,0,0
México,2015,24,0,0,0,0
Michoacán,2015,24,0,0,0,0
Morelos,2015,24,0,0,0,0
Nayarit,2015,24,0,0,0,0
Nuevo León,2015,24,0,1,6,7
Oaxaca,2015,24,0,0,0,0
Puebla,2015,24,0,0,0,0
Querétaro,2015,24,0,0,0,0
Quintana Roo,2015,24,1,1,0,1
San Luis Potosí,2015,24,0,0,0,0
Sinaloa,2015,24,0,0,4,4
Sonora,2015,24,4,19,18,37
Tabasco,2015,24,0,0,0,0
Tamaulipas,2015,24,0,0,0,0
Tlaxcala,2015,24,0,0,0,0
Veracruz,2015,24,0,0,0,0
Yucatán,2015,24,0,0,0,0
Zacatecas,2015,24,0,0,0,0
Aguascalientes,2015,25,0,0,0,0
Baja California,2015,25,3,7,6,13
Baja California Sur,2015,25,0,1,0,1
Campeche,2015,25,0,0,0,0
Coahuila,2015,25,2,3,6,9
Colima,2015,25,0,1,1,2
Chiapas,2015,25,0,0,0,0
Chihuahua,2015,25,0,1,0,1
Ciudad de México,2015,25,0,0,0,0
Durango,2015,25,0,0,0,0
Guanajuato,2015,25,0,0,1,1
Guerrero,2015,25,0,0,0,0
Hidalgo,2015,25,0,0,0,0
Jalisco,2015,25,0,0,0,0
México,2015,25,0,0,0,0
Michoacán,2015,25,0,0,0,0
Morelos,2015,25,0,0,0,0
Nayarit,2015,25,0,0,0,0
Nuevo León,2015,25,0,1,6,7
Oaxaca,2015,25,0,0,0,0
Puebla,2015,25,0,0,0,0
Querétaro,2015,25,0,0,0,0
Quintana Roo,2015,25,0,1,0,1
San Luis Potosí,2015,25,0,0,0,0
Sinaloa,2015,25,0,0,4,4
Sonora,2015,25,2,20,19,39
Tabasco,2015,25,0,0,0,0
Tamaulipas,2015,25,0,0,0,0
Tlaxcala,2015,25,0,0,0,0
Veracruz,2015,25,0,0,0,0
Yucatán,2015,25,0,0,0,0
Zacatecas,2015,25,0,0,0,0
Aguascalientes,2015,26,0,0,0,0
Baja California,2015,26,2,8,7,15
Baja California Sur,2015,26,0,1,0,1
Campeche,2015,26,0,0,0,0
Coahuila,2015,26,1,3,7,10
Colima,2015,26,0,1,1,2
Chiapas,2015,26,0,0,0,0
Chihuahua,2015,26,0,1,0,1
Ciudad de México,2015,26,0,0,0,0
Durango,2015,26,0,0,0,0
Guanajuato,2015,26,0,0,1,1
Guerrero,2015,26,0,0,0,0
Hidalgo,2015,26,0,0,0,0
Jalisco,2015,26,0,0,0,0
México,2015,26,0,0,0,0
Michoacán,2015,26,0,0,0,0
Morelos,2015,26,0,0,0,0
Nayarit,2015,26,0,0,0,0
Nuevo León,2015,26,0,1,7,8
Oaxaca,2015,26,0,0,0,0
Puebla,2015,26,0,0,0,0
Querétaro,2015,26,0,0,0,0
Quintana Roo,2015,26,0,1,0,1
San Luis Potosí,2015,26,0,0,0,0
Sinaloa,2015,26,0,1,5,6
Sonora,2015,26,0,20,20,40
Tabasco,2015,26,0,0,0,0
Tamaulipas,2015,26,0,0,0,0
Tlaxcala,2015,26,0,0,0,0
Veracruz,2015,26,0,0,0,0
Yucatán,2015,26,0,0,0,0
Zacatecas,2015,26,0,0,0,0
Aguascalientes,2015,27,0,0,0,0
Baja California,2015,27,4,11,8,19
Baja California Sur,2015,27,0,1,0,1
Campeche,2015,27,0,0,0,0
Coahuila,2015,27,0,3,7,10
Colima,2015,27,0,1,1,2
Chiapas,2015,27,0,0,0,0
Chihuahua,2015,27,0,1,0,1
Ciudad de México,2015,27,0,0,0,0
Durango,2015,27,0,0,0,0
Guanajuato,2015,27,0,0,1,1
Guerrero,2015,27,0,0,0,0
Hidalgo,2015,27,0,0,0,0
Jalisco,2015,27,0,0,0,0
México,2015,27,0,0,0,0
Michoacán,2015,27,0,0,0,0
Morelos,2015,27,0,0,0,0
Nayarit,2015,27,0,0,0,0
Nuevo León,2015,27,0,1,7,8
Oaxaca,2015,27,0,0,0,0
Puebla,2015,27,0,0,0,0
Querétaro,2015,27,0,0,0,0
Quintana Roo,2015,27,0,1,0,1
San Luis Potosí,2015,27,0,0,0,0
Sinaloa,2015,27,0,1,5,6
Sonora,2015,27,6,23,23,46
Tabasco,2015,27,0,0,0,0
Tamaulipas,2015,27,0,0,0,0
Tlaxcala,2015,27,0,0,0,0
Veracruz,2015,27,0,0,0,0
Yucatán,2015,27,0,0,0,0
Zacatecas,2015,27,0,0,0,0
Aguascalientes,2015,28,0,0,0,0
Baja California,2015,28,4,13,10,23
Baja California Sur,2015,28,0,1,0,1
Campeche,2015,28,0,0,0,0
Coahuila,2015,28,0,3,7,10
Colima,2015,28,0,1,1,2
Chiapas,2015,28,0,0,0,0
Chihuahua,2015,28,0,1,0,1
Ciudad de México,2015,28,0,0,0,0
Durango,2015,28,0,0,0,0
Guanajuato,2015,28,0,0,1,1
Guerrero,2015,28,0,0,0,0
Hidalgo,2015,28,0,0,0,0
Jalisco,2015,28,0,0,0,0
México,2015,28,0,0,0,0
Michoacán,2015,28,0,0,0,0
Morelos,2015,28,0,0,0,0
Nayarit,2015,28,0,0,0,0
Nuevo León,2015,28,0,1,7,8
Oaxaca,2015,28,0,0,0,0
Puebla,2015,28,0,0,0,0
Querétaro,2015,28,0,0,0,0
Quintana Roo,2015,28,0,1,0,1
San Luis Potosí,2015,28,0,0,0,0
Sinaloa,2015,28,2,2,6,8
Sonora,2015,28,2,24,24,48
Tabasco,2015,28,0,0,0,0
Tamaulipas,2015,28,0,0,0,0
Tlaxcala,2015,28,0,0,0,0
Veracruz,2015,28,0,0,0,0
Yucatán,2015,28,0,0,0,0
Zacatecas,2015,28,0,0,0,0
Aguascalientes,2015,29,0,0,0,0
Baja California,2015,29,8,17,14,31
Baja California Sur,2015,29,0,1,0,1
Campeche,2015,29,0,0,0,0
Coahuila,2015,29,1,3,8,11
Colima,2015,29,0,1,1,2
Chiapas,2015,29,0,0,0,0
Chihuahua,2015,29,0,1,0,1
Ciudad de México,2015,29,0,0,0,0
Durango,2015,29,0,0,0,0
Guanajuato,2015,29,1,0,2,2
Guerrero,2015,29,0,0,0,0
Hidalgo,2015,29,0,0,0,0
Jalisco,2015,29,0,0,0,0
México,2015,29,0,0,0,0
Michoacán,2015,29,0,0,0,0
Morelos,2015,29,0,0,0,0
Nayarit,2015,29,0,0,0,0
Nuevo León,2015,29,0,1,7,8
Oaxaca,2015,29,0,0,0,0
Puebla,2015,29,0,0,0,0
Querétaro,2015,29,0,0,0,0
Quintana Roo,2015,29,0,1,0,1
San Luis Potosí,2015,29,0,0,0,0
Sinaloa,2015,29,0,2,6,8
Sonora,2015,29,1,28,25,53
Tabasco,2015,29,0,0,0,0
Tamaulipas,2015,29,0,0,0,0
Tlaxcala,2015,29,0,0,0,0
Veracruz,2015,29,0,0,0,0
Yucatán,2015,29,0,0,0,0
Zacatecas,2015,29,0,0,0,0
Aguascalientes,2015,30,0,0,0,0
Baja California,2015,30,9,22,18,40
Baja California Sur,2015,30,1,1,1,2
Campeche,2015,30,0,0,0,0
Coahuila,2015,30,0,3,8,11
Colima,2015,30,0,1,1,2
Chiapas,2015,30,0,0,0,0
Chihuahua,2015,30,0,1,0,1
